station_nbr,date,tmax,tmin,dayNum,weekday,weekend
13,2012-02-08,43,9,3,1,0
14,2012-02-08,38,28,3,1,0
15,2012-02-08,37,10,3,1,0
16,2012-02-08,37,15,3,1,0
17,2012-02-08,43,37,3,1,0
18,2012-02-08,47,41,3,1,0
19,2012-02-08,34,20,3,1,0
20,2012-02-08,46,38,3,1,0
1,2012-02-09,48,27,4,1,0
2,2012-02-09,43,27,4,1,0
3,2012-02-09,48,37,4,1,0
4,2012-02-09,58,37,4,1,0
6,2012-02-09,58,34,4,1,0
7,2012-02-09,42,31,4,1,0
8,2012-02-09,55,39,4,1,0
9,2012-02-09,38,17,4,1,0
10,2012-02-09,68,50,4,1,0
11,2012-02-09,68,42,4,1,0
12,2012-02-09,68,47,4,1,0
13,2012-02-09,41,20,4,1,0
14,2012-02-09,42,27,4,1,0
15,2012-02-09,44,20,4,1,0
16,2012-02-09,47,27,4,1,0
17,2012-02-09,50,37,4,1,0
18,2012-02-09,56,34,4,1,0
19,2012-02-09,37,20,4,1,0
20,2012-02-09,56,31,4,1,0
1,2012-02-10,51,25,5,1,0
2,2012-02-10,46,28,5,1,0
3,2012-02-10,41,23,5,1,0
4,2012-02-10,65,48,5,1,0
6,2012-02-10,65,41,5,1,0
7,2012-02-10,40,25,5,1,0
8,2012-02-10,61,45,5,1,0
9,2012-02-10,29,7,5,1,0
10,2012-02-10,75,56,5,1,0
11,2012-02-10,73,50,5,1,0
12,2012-02-10,75,54,5,1,0
13,2012-02-10,40,15,5,1,0
14,2012-02-10,41,26,5,1,0
15,2012-02-10,49,15,5,1,0
16,2012-02-10,50,24,5,1,0
17,2012-02-10,42,24,5,1,0
18,2012-02-10,58,35,5,1,0
19,2012-02-10,33,10,5,1,0
20,2012-02-10,58,35,5,1,0
1,2012-02-11,41,27,6,0,1
2,2012-02-11,38,23,6,0,1
3,2012-02-11,30,17,6,0,1
4,2012-02-11,50,35,6,0,1
6,2012-02-11,50,35,6,0,1
7,2012-02-11,28,19,6,0,1
8,2012-02-11,52,36,6,0,1
9,2012-02-11,21,2,6,0,1
10,2012-02-11,61,39,6,0,1
11,2012-02-11,59,34,6,0,1
12,2012-02-11,61,37,6,0,1
13,2012-02-11,20,9,6,0,1
14,2012-02-11,28,19,6,0,1
15,2012-02-11,39,19,6,0,1
16,2012-02-11,40,28,6,0,1
17,2012-02-11,31,18,6,0,1
18,2012-02-11,38,29,6,0,1
19,2012-02-11,18,7,6,0,1
20,2012-02-11,39,28,6,0,1
1,2012-02-12,27,13,7,0,1
2,2012-02-12,23,11,7,0,1
3,2012-02-12,37,16,7,0,1
4,2012-02-12,44,29,7,0,1
6,2012-02-12,44,29,7,0,1
7,2012-02-12,35,19,7,0,1
8,2012-02-12,45,32,7,0,1
9,2012-02-12,31,7,7,0,1
10,2012-02-12,50,30,7,0,1
11,2012-02-12,48,24,7,0,1
12,2012-02-12,49,27,7,0,1
13,2012-02-12,31,8,7,0,1
14,2012-02-12,36,18,7,0,1
15,2012-02-12,21,9,7,0,1
16,2012-02-12,28,12,7,0,1
17,2012-02-12,37,16,7,0,1
18,2012-02-12,43,28,7,0,1
19,2012-02-12,33,14,7,0,1
20,2012-02-12,41,27,7,0,1
1,2012-02-13,41,14,1,1,0
2,2012-02-13,37,12,1,1,0
3,2012-02-13,37,31,1,1,0
4,2012-02-13,64,39,1,1,0
6,2012-02-13,65,39,1,1,0
7,2012-02-13,37,27,1,1,0
8,2012-02-13,61,43,1,1,0
9,2012-02-13,32,15,1,1,0
10,2012-02-13,60,31,1,1,0
11,2012-02-13,60,21,1,1,0
12,2012-02-13,57,25,1,1,0
13,2012-02-13,38,24,1,1,0
14,2012-02-13,38,27,1,1,0
15,2012-02-13,39,6,1,1,0
16,2012-02-13,41,11,1,1,0
17,2012-02-13,37,31,1,1,0
18,2012-02-13,46,34,1,1,0
19,2012-02-13,31,16,1,1,0
20,2012-02-13,45,34,1,1,0
1,2012-02-14,45,23,2,1,0
2,2012-02-14,40,27,2,1,0
3,2012-02-14,52,30,2,1,0
4,2012-02-14,73,42,2,1,0
6,2012-02-14,72,38,2,1,0
7,2012-02-14,51,25,2,1,0
8,2012-02-14,68,41,2,1,0
9,2012-02-14,33,22,2,1,0
10,2012-02-14,74,49,2,1,0
11,2012-02-14,68,35,2,1,0
12,2012-02-14,70,36,2,1,0
13,2012-02-14,47,19,2,1,0
14,2012-02-14,51,24,2,1,0
15,2012-02-14,40,13,2,1,0
16,2012-02-14,43,21,2,1,0
17,2012-02-14,52,32,2,1,0
18,2012-02-14,65,45,2,1,0
19,2012-02-14,35,28,2,1,0
20,2012-02-14,65,45,2,1,0
1,2012-02-15,45,32,3,1,0
2,2012-02-15,44,33,3,1,0
3,2012-02-15,52,42,3,1,0
4,2012-02-15,78,57,3,1,0
6,2012-02-15,80,48,3,1,0
7,2012-02-15,66,40,3,1,0
8,2012-02-15,75,59,3,1,0
9,2012-02-15,36,19,3,1,0
10,2012-02-15,71,61,3,1,0
11,2012-02-15,66,58,3,1,0
12,2012-02-15,68,60,3,1,0
13,2012-02-15,33,17,3,1,0
14,2012-02-15,67,42,3,1,0
15,2012-02-15,41,28,3,1,0
16,2012-02-15,44,29,3,1,0
17,2012-02-15,53,42,3,1,0
18,2012-02-15,76,50,3,1,0
19,2012-02-15,48,33,3,1,0
20,2012-02-15,76,53,3,1,0
1,2012-02-16,47,27,4,1,0
2,2012-02-16,43,29,4,1,0
3,2012-02-16,56,38,4,1,0
4,2012-02-16,65,50,4,1,0
6,2012-02-16,63,44,4,1,0
7,2012-02-16,57,36,4,1,0
8,2012-02-16,59,50,4,1,0
9,2012-02-16,40,23,4,1,0
10,2012-02-16,78,61,4,1,0
11,2012-02-16,77,56,4,1,0
12,2012-02-16,78,58,4,1,0
13,2012-02-16,44,16,4,1,0
14,2012-02-16,57,38,4,1,0
15,2012-02-16,45,21,4,1,0
16,2012-02-16,46,26,4,1,0
17,2012-02-16,58,40,4,1,0
18,2012-02-16,58,43,4,1,0
19,2012-02-16,45,34,4,1,0
20,2012-02-16,57,43,4,1,0
1,2012-02-17,52,35,5,1,0
2,2012-02-17,46,31,5,1,0
3,2012-02-17,56,35,5,1,0
4,2012-02-17,57,51,5,1,0
6,2012-02-17,57,51,5,1,0
7,2012-02-17,56,37,5,1,0
8,2012-02-17,59,54,5,1,0
9,2012-02-17,43,24,5,1,0
10,2012-02-17,68,61,5,1,0
11,2012-02-17,68,59,5,1,0
12,2012-02-17,67,60,5,1,0
13,2012-02-17,43,16,5,1,0
14,2012-02-17,57,39,5,1,0
15,2012-02-17,49,24,5,1,0
16,2012-02-17,52,34,5,1,0
17,2012-02-17,57,35,5,1,0
18,2012-02-17,64,47,5,1,0
19,2012-02-17,40,26,5,1,0
20,2012-02-17,64,47,5,1,0
1,2012-02-18,48,31,6,0,1
2,2012-02-18,42,30,6,0,1
3,2012-02-18,50,39,6,0,1
4,2012-02-18,57,48,6,0,1
6,2012-02-18,59,50,6,0,1
7,2012-02-18,47,39,6,0,1
8,2012-02-18,61,50,6,0,1
9,2012-02-18,37,18,6,0,1
10,2012-02-18,71,60,6,0,1
11,2012-02-18,70,56,6,0,1
12,2012-02-18,70,59,6,0,1
13,2012-02-18,40,14,6,0,1
14,2012-02-18,47,39,6,0,1
15,2012-02-18,44,23,6,0,1
16,2012-02-18,48,29,6,0,1
17,2012-02-18,50,40,6,0,1
18,2012-02-18,53,46,6,0,1
19,2012-02-18,38,23,6,0,1
20,2012-02-18,53,46,6,0,1
1,2012-02-19,44,28,7,0,1
2,2012-02-19,41,27,7,0,1
3,2012-02-19,57,32,7,0,1
4,2012-02-19,59,44,7,0,1
6,2012-02-19,60,37,7,0,1
7,2012-02-19,56,29,7,0,1
8,2012-02-19,61,48,7,0,1
9,2012-02-19,45,19,7,0,1
10,2012-02-19,83,62,7,0,1
11,2012-02-19,83,58,7,0,1
12,2012-02-19,82,61,7,0,1
13,2012-02-19,48,27,7,0,1
14,2012-02-19,56,31,7,0,1
15,2012-02-19,40,24,7,0,1
16,2012-02-19,45,25,7,0,1
17,2012-02-19,59,29,7,0,1
18,2012-02-19,57,38,7,0,1
19,2012-02-19,37,19,7,0,1
20,2012-02-19,57,38,7,0,1
1,2012-02-20,41,24,1,1,0
2,2012-02-20,38,22,1,1,0
3,2012-02-20,55,39,1,1,0
4,2012-02-20,70,47,1,1,0
6,2012-02-20,69,45,1,1,0
7,2012-02-20,61,39,1,1,0
8,2012-02-20,66,46,1,1,0
9,2012-02-20,44,27,1,1,0
10,2012-02-20,62,52,1,1,0
11,2012-02-20,58,43,1,1,0
12,2012-02-20,61,51,1,1,0
13,2012-02-20,37,25,1,1,0
14,2012-02-20,60,39,1,1,0
15,2012-02-20,38,23,1,1,0
16,2012-02-20,41,20,1,1,0
17,2012-02-20,57,35,1,1,0
18,2012-02-20,64,43,1,1,0
19,2012-02-20,41,21,1,1,0
20,2012-02-20,64,42,1,1,0
1,2012-02-21,44,20,2,1,0
2,2012-02-21,40,21,2,1,0
3,2012-02-21,61,35,2,1,0
4,2012-02-21,76,49,2,1,0
6,2012-02-21,74,48,2,1,0
7,2012-02-21,66,28,2,1,0
8,2012-02-21,73,52,2,1,0
9,2012-02-21,36,30,2,1,0
10,2012-02-21,69,54,2,1,0
11,2012-02-21,71,40,2,1,0
12,2012-02-21,70,45,2,1,0
13,2012-02-21,46,21,2,1,0
14,2012-02-21,67,27,2,1,0
15,2012-02-21,41,13,2,1,0
16,2012-02-21,43,18,2,1,0
17,2012-02-21,63,30,2,1,0
18,2012-02-21,71,35,2,1,0
19,2012-02-21,42,33,2,1,0
20,2012-02-21,71,36,2,1,0
1,2012-02-22,56,34,3,1,0
2,2012-02-22,52,35,3,1,0
3,2012-02-22,75,32,3,1,0
4,2012-02-22,88,62,3,1,0
6,2012-02-22,87,60,3,1,0
7,2012-02-22,73,33,3,1,0
8,2012-02-22,81,63,3,1,0
9,2012-02-22,35,21,3,1,0
10,2012-02-22,77,55,3,1,0
11,2012-02-22,75,47,3,1,0
12,2012-02-22,76,48,3,1,0
13,2012-02-22,57,38,3,1,0
14,2012-02-22,74,34,3,1,0
15,2012-02-22,52,27,3,1,0
16,2012-02-22,56,34,3,1,0
17,2012-02-22,76,31,3,1,0
18,2012-02-22,79,55,3,1,0
19,2012-02-22,45,29,3,1,0
20,2012-02-22,80,59,3,1,0
1,2012-02-23,51,39,4,1,0
2,2012-02-23,49,33,4,1,0
3,2012-02-23,70,45,4,1,0
4,2012-02-23,92,58,4,1,0
6,2012-02-23,89,52,4,1,0
7,2012-02-23,63,45,4,1,0
8,2012-02-23,82,64,4,1,0
9,2012-02-23,39,27,4,1,0
10,2012-02-23,84,67,4,1,0
11,2012-02-23,84,65,4,1,0
12,2012-02-23,85,66,4,1,0
13,2012-02-23,48,13,4,1,0
14,2012-02-23,64,46,4,1,0
15,2012-02-23,48,28,4,1,0
16,2012-02-23,52,37,4,1,0
17,2012-02-23,70,40,4,1,0
18,2012-02-23,82,54,4,1,0
19,2012-02-23,39,23,4,1,0
20,2012-02-23,83,54,4,1,0
1,2012-02-24,41,33,5,1,0
2,2012-02-24,36,31,5,1,0
3,2012-02-24,55,35,5,1,0
4,2012-02-24,65,46,5,1,0
6,2012-02-24,64,37,5,1,0
7,2012-02-24,53,33,5,1,0
8,2012-02-24,70,46,5,1,0
9,2012-02-24,29,15,5,1,0
10,2012-02-24,86,62,5,1,0
11,2012-02-24,84,60,5,1,0
12,2012-02-24,86,62,5,1,0
13,2012-02-24,34,10,5,1,0
14,2012-02-24,54,32,5,1,0
15,2012-02-24,36,26,5,1,0
16,2012-02-24,41,30,5,1,0
17,2012-02-24,55,31,5,1,0
18,2012-02-24,59,44,5,1,0
19,2012-02-24,35,27,5,1,0
20,2012-02-24,59,38,5,1,0
1,2012-02-25,44,31,6,0,1
2,2012-02-25,38,27,6,0,1
3,2012-02-25,62,30,6,0,1
4,2012-02-25,62,39,6,0,1
6,2012-02-25,61,35,6,0,1
7,2012-02-25,63,26,6,0,1
8,2012-02-25,59,43,6,0,1
9,2012-02-25,29,12,6,0,1
10,2012-02-25,63,55,6,0,1
11,2012-02-25,60,42,6,0,1
12,2012-02-25,62,46,6,0,1
13,2012-02-25,57,21,6,0,1
14,2012-02-25,63,26,6,0,1
15,2012-02-25,39,26,6,0,1
16,2012-02-25,44,31,6,0,1
17,2012-02-25,64,25,6,0,1
18,2012-02-25,65,37,6,0,1
19,2012-02-25,31,17,6,0,1
20,2012-02-25,64,37,6,0,1
1,2012-02-26,39,25,7,0,1
2,2012-02-26,36,21,7,0,1
3,2012-02-26,65,45,7,0,1
4,2012-02-26,66,40,7,0,1
6,2012-02-26,66,30,7,0,1
7,2012-02-26,63,44,7,0,1
8,2012-02-26,64,37,7,0,1
9,2012-02-26,40,26,7,0,1
10,2012-02-26,60,52,7,0,1
11,2012-02-26,57,40,7,0,1
12,2012-02-26,60,44,7,0,1
13,2012-02-26,39,20,7,0,1
14,2012-02-26,63,41,7,0,1
15,2012-02-26,36,20,7,0,1
16,2012-02-26,39,25,7,0,1
17,2012-02-26,66,46,7,0,1
18,2012-02-26,67,40,7,0,1
19,2012-02-26,45,12,7,0,1
20,2012-02-26,66,37,7,0,1
1,2012-02-27,51,20,1,1,0
2,2012-02-27,48,20,1,1,0
3,2012-02-27,65,45,1,1,0
4,2012-02-27,70,59,1,1,0
6,2012-02-27,71,54,1,1,0
7,2012-02-27,63,41,1,1,0
8,2012-02-27,72,61,1,1,0
9,2012-02-27,31,22,1,1,0
10,2012-02-27,74,58,1,1,0
11,2012-02-27,72,55,1,1,0
12,2012-02-27,74,58,1,1,0
13,2012-02-27,44,25,1,1,0
14,2012-02-27,63,49,1,1,0
15,2012-02-27,41,14,1,1,0
16,2012-02-27,49,18,1,1,0
17,2012-02-27,66,48,1,1,0
18,2012-02-27,71,57,1,1,0
19,2012-02-27,38,26,1,1,0
20,2012-02-27,72,56,1,1,0
1,2012-02-28,45,30,2,1,0
2,2012-02-28,44,31,2,1,0
3,2012-02-28,70,49,2,1,0
4,2012-02-28,78,62,2,1,0
6,2012-02-28,79,62,2,1,0
7,2012-02-28,69,54,2,1,0
8,2012-02-28,79,61,2,1,0
9,2012-02-28,34,25,2,1,0
10,2012-02-28,73,63,2,1,0
11,2012-02-28,72,59,2,1,0
12,2012-02-28,70,61,2,1,0
13,2012-02-28,44,28,2,1,0
14,2012-02-28,69,52,2,1,0
15,2012-02-28,40,24,2,1,0
16,2012-02-28,46,27,2,1,0
17,2012-02-28,70,45,2,1,0
18,2012-02-28,74,60,2,1,0
19,2012-02-28,38,21,2,1,0
20,2012-02-28,74,58,2,1,0
1,2012-02-29,37,30,3,1,0
2,2012-02-29,33,28,3,1,0
3,2012-02-29,67,40,3,1,0
4,2012-02-29,76,60,3,1,0
6,2012-02-29,74,57,3,1,0
7,2012-02-29,66,42,3,1,0
8,2012-02-29,77,64,3,1,0
9,2012-02-29,36,32,3,1,0
10,2012-02-29,86,62,3,1,0
11,2012-02-29,84,59,3,1,0
12,2012-02-29,85,56,3,1,0
13,2012-02-29,53,24,3,1,0
14,2012-02-29,67,37,3,1,0
15,2012-02-29,31,23,3,1,0
16,2012-02-29,36,27,3,1,0
17,2012-02-29,69,38,3,1,0
18,2012-02-29,77,53,3,1,0
19,2012-02-29,53,33,3,1,0
20,2012-02-29,77,57,3,1,0
1,2012-03-01,35,23,4,1,0
2,2012-03-01,32,20,4,1,0
3,2012-03-01,78,41,4,1,0
4,2012-03-01,72,53,4,1,0
6,2012-03-01,73,50,4,1,0
7,2012-03-01,77,44,4,1,0
8,2012-03-01,79,66,4,1,0
9,2012-03-01,37,31,4,1,0
10,2012-03-01,81,69,4,1,0
11,2012-03-01,80,65,4,1,0
12,2012-03-01,80,68,4,1,0
13,2012-03-01,40,24,4,1,0
14,2012-03-01,78,37,4,1,0
15,2012-03-01,30,21,4,1,0
16,2012-03-01,35,23,4,1,0
17,2012-03-01,79,36,4,1,0
18,2012-03-01,83,48,4,1,0
19,2012-03-01,39,34,4,1,0
20,2012-03-01,83,55,4,1,0
1,2012-03-02,31,21,5,1,0
2,2012-03-02,28,20,5,1,0
3,2012-03-02,67,39,5,1,0
4,2012-03-02,83,59,5,1,0
6,2012-03-02,83,55,5,1,0
7,2012-03-02,60,39,5,1,0
8,2012-03-02,79,63,5,1,0
9,2012-03-02,37,28,5,1,0
10,2012-03-02,83,67,5,1,0
11,2012-03-02,82,64,5,1,0
12,2012-03-02,84,65,5,1,0
13,2012-03-02,32,17,5,1,0
14,2012-03-02,64,40,5,1,0
15,2012-03-02,28,18,5,1,0
16,2012-03-02,35,21,5,1,0
17,2012-03-02,67,35,5,1,0
18,2012-03-02,72,53,5,1,0
19,2012-03-02,38,32,5,1,0
20,2012-03-02,73,53,5,1,0
1,2012-03-03,43,30,6,0,1
2,2012-03-03,41,28,6,0,1
3,2012-03-03,56,31,6,0,1
4,2012-03-03,66,45,6,0,1
6,2012-03-03,65,40,6,0,1
7,2012-03-03,55,31,6,0,1
8,2012-03-03,64,45,6,0,1
9,2012-03-03,29,18,6,0,1
10,2012-03-03,88,69,6,0,1
11,2012-03-03,88,63,6,0,1
12,2012-03-03,88,68,6,0,1
13,2012-03-03,44,16,6,0,1
14,2012-03-03,55,34,6,0,1
15,2012-03-03,39,28,6,0,1
16,2012-03-03,42,33,6,0,1
17,2012-03-03,57,29,6,0,1
18,2012-03-03,62,44,6,0,1
19,2012-03-03,34,27,6,0,1
20,2012-03-03,62,41,6,0,1
1,2012-03-04,41,31,7,0,1
2,2012-03-04,39,28,7,0,1
3,2012-03-04,71,33,7,0,1
4,2012-03-04,73,42,7,0,1
6,2012-03-04,71,31,7,0,1
7,2012-03-04,71,32,7,0,1
8,2012-03-04,70,36,7,0,1
9,2012-03-04,30,10,7,0,1
10,2012-03-04,76,50,7,0,1
11,2012-03-04,74,42,7,0,1
12,2012-03-04,75,39,7,0,1
13,2012-03-04,60,32,7,0,1
14,2012-03-04,71,29,7,0,1
15,2012-03-04,42,21,7,0,1
16,2012-03-04,40,31,7,0,1
17,2012-03-04,72,28,7,0,1
18,2012-03-04,75,38,7,0,1
19,2012-03-04,28,20,7,0,1
20,2012-03-04,74,41,7,0,1
1,2012-03-05,35,22,1,1,0
2,2012-03-05,31,18,1,1,0
3,2012-03-05,73,39,1,1,0
4,2012-03-05,76,47,1,1,0
6,2012-03-05,76,33,1,1,0
7,2012-03-05,75,40,1,1,0
8,2012-03-05,75,41,1,1,0
9,2012-03-05,36,16,1,1,0
10,2012-03-05,78,44,1,1,0
11,2012-03-05,77,37,1,1,0
12,2012-03-05,77,36,1,1,0
13,2012-03-05,66,32,1,1,0
14,2012-03-05,75,42,1,1,0
15,2012-03-05,29,16,1,1,0
16,2012-03-05,36,22,1,1,0
17,2012-03-05,75,36,1,1,0
18,2012-03-05,79,47,1,1,0
19,2012-03-05,32,15,1,1,0
20,2012-03-05,78,52,1,1,0
1,2012-03-06,38,17,2,1,0
2,2012-03-06,35,12,2,1,0
3,2012-03-06,71,55,2,1,0
4,2012-03-06,75,54,2,1,0
6,2012-03-06,76,51,2,1,0
7,2012-03-06,70,56,2,1,0
8,2012-03-06,73,50,2,1,0
9,2012-03-06,59,31,2,1,0
10,2012-03-06,72,53,2,1,0
11,2012-03-06,71,40,2,1,0
12,2012-03-06,71,57,2,1,0
13,2012-03-06,70,39,2,1,0
14,2012-03-06,69,54,2,1,0
15,2012-03-06,35,10,2,1,0
16,2012-03-06,38,17,2,1,0
17,2012-03-06,72,55,2,1,0
18,2012-03-06,72,54,2,1,0
19,2012-03-06,63,30,2,1,0
20,2012-03-06,72,53,2,1,0
1,2012-03-07,60,27,3,1,0
2,2012-03-07,56,28,3,1,0
3,2012-03-07,71,62,3,1,0
4,2012-03-07,73,64,3,1,0
6,2012-03-07,73,64,3,1,0
7,2012-03-07,74,61,3,1,0
8,2012-03-07,73,64,3,1,0
9,2012-03-07,50,28,3,1,0
10,2012-03-07,75,65,3,1,0
11,2012-03-07,76,58,3,1,0
12,2012-03-07,75,64,3,1,0
13,2012-03-07,49,26,3,1,0
14,2012-03-07,73,61,3,1,0
15,2012-03-07,55,15,3,1,0
16,2012-03-07,62,25,3,1,0
17,2012-03-07,71,63,3,1,0
18,2012-03-07,71,64,3,1,0
19,2012-03-07,66,52,3,1,0
20,2012-03-07,71,65,3,1,0
1,2012-03-08,71,49,4,1,0
2,2012-03-08,64,45,4,1,0
3,2012-03-08,65,33,4,1,0
4,2012-03-08,76,46,4,1,0
6,2012-03-08,76,48,4,1,0
7,2012-03-08,66,35,4,1,0
8,2012-03-08,73,50,4,1,0
9,2012-03-08,37,22,4,1,0
10,2012-03-08,80,62,4,1,0
11,2012-03-08,79,52,4,1,0
12,2012-03-08,80,55,4,1,0
13,2012-03-08,45,22,4,1,0
14,2012-03-08,65,36,4,1,0
15,2012-03-08,66,37,4,1,0
16,2012-03-08,70,50,4,1,0
17,2012-03-08,65,38,4,1,0
18,2012-03-08,72,44,4,1,0
19,2012-03-08,55,35,4,1,0
20,2012-03-08,72,44,4,1,0
1,2012-03-09,62,33,5,1,0
2,2012-03-09,57,30,5,1,0
3,2012-03-09,63,30,5,1,0
4,2012-03-09,46,42,5,1,0
6,2012-03-09,48,42,5,1,0
7,2012-03-09,61,30,5,1,0
8,2012-03-09,50,46,5,1,0
9,2012-03-09,34,15,5,1,0
10,2012-03-09,84,65,5,1,0
11,2012-03-09,84,57,5,1,0
12,2012-03-09,83,57,5,1,0
13,2012-03-09,58,24,5,1,0
14,2012-03-09,62,33,5,1,0
15,2012-03-09,60,27,5,1,0
16,2012-03-09,61,33,5,1,0
17,2012-03-09,64,31,5,1,0
18,2012-03-09,54,42,5,1,0
19,2012-03-09,35,25,5,1,0
20,2012-03-09,53,42,5,1,0
1,2012-03-10,40,29,6,0,1
2,2012-03-10,35,25,6,0,1
3,2012-03-10,66,32,6,0,1
4,2012-03-10,52,43,6,0,1
6,2012-03-10,52,44,6,0,1
7,2012-03-10,62,36,6,0,1
8,2012-03-10,57,45,6,0,1
9,2012-03-10,66,33,6,0,1
10,2012-03-10,67,62,6,0,1
11,2012-03-10,67,59,6,0,1
12,2012-03-10,66,61,6,0,1
13,2012-03-10,62,33,6,0,1
14,2012-03-10,61,39,6,0,1
15,2012-03-10,39,22,6,0,1
16,2012-03-10,39,28,6,0,1
17,2012-03-10,67,30,6,0,1
18,2012-03-10,54,48,6,0,1
19,2012-03-10,59,29,6,0,1
20,2012-03-10,53,48,6,0,1
1,2012-03-11,59,29,7,0,1
2,2012-03-11,54,27,7,0,1
3,2012-03-11,55,47,7,0,1
4,2012-03-11,74,51,7,0,1
6,2012-03-11,73,52,7,0,1
7,2012-03-11,59,46,7,0,1
8,2012-03-11,70,55,7,0,1
9,2012-03-11,67,40,7,0,1
10,2012-03-11,75,63,7,0,1
11,2012-03-11,75,60,7,0,1
12,2012-03-11,76,62,7,0,1
13,2012-03-11,62,34,7,0,1
14,2012-03-11,59,45,7,0,1
15,2012-03-11,58,22,7,0,1
16,2012-03-11,57,29,7,0,1
17,2012-03-11,56,47,7,0,1
18,2012-03-11,64,50,7,0,1
19,2012-03-11,66,40,7,0,1
20,2012-03-11,65,50,7,0,1
1,2012-03-12,73,38,1,1,0
2,2012-03-12,68,35,1,1,0
3,2012-03-12,78,53,1,1,0
4,2012-03-12,80,51,1,1,0
6,2012-03-12,79,45,1,1,0
7,2012-03-12,75,51,1,1,0
8,2012-03-12,73,55,1,1,0
9,2012-03-12,53,44,1,1,0
10,2012-03-12,77,66,1,1,0
11,2012-03-12,77,59,1,1,0
12,2012-03-12,77,61,1,1,0
13,2012-03-12,66,45,1,1,0
14,2012-03-12,76,50,1,1,0
15,2012-03-12,69,27,1,1,0
16,2012-03-12,70,39,1,1,0
17,2012-03-12,80,52,1,1,0
18,2012-03-12,80,53,1,1,0
19,2012-03-12,60,46,1,1,0
20,2012-03-12,80,54,1,1,0
1,2012-03-13,74,53,2,1,0
2,2012-03-13,69,47,2,1,0
3,2012-03-13,84,52,2,1,0
4,2012-03-13,80,64,2,1,0
6,2012-03-13,81,60,2,1,0
7,2012-03-13,81,54,2,1,0
8,2012-03-13,79,66,2,1,0
9,2012-03-13,66,32,2,1,0
10,2012-03-13,81,61,2,1,0
11,2012-03-13,80,53,2,1,0
12,2012-03-13,79,55,2,1,0
13,2012-03-13,72,35,2,1,0
14,2012-03-13,80,51,2,1,0
15,2012-03-13,71,42,2,1,0
16,2012-03-13,72,49,2,1,0
17,2012-03-13,84,47,2,1,0
18,2012-03-13,77,62,2,1,0
19,2012-03-13,66,45,2,1,0
20,2012-03-13,77,63,2,1,0
1,2012-03-14,59,39,3,1,0
2,2012-03-14,61,36,3,1,0
3,2012-03-14,75,63,3,1,0
4,2012-03-14,79,67,3,1,0
6,2012-03-14,80,66,3,1,0
7,2012-03-14,76,66,3,1,0
8,2012-03-14,79,66,3,1,0
9,2012-03-14,73,47,3,1,0
10,2012-03-14,85,64,3,1,0
11,2012-03-14,84,56,3,1,0
12,2012-03-14,83,58,3,1,0
13,2012-03-14,71,36,3,1,0
14,2012-03-14,75,64,3,1,0
15,2012-03-14,58,37,3,1,0
16,2012-03-14,54,38,3,1,0
17,2012-03-14,75,57,3,1,0
18,2012-03-14,77,67,3,1,0
19,2012-03-14,78,39,3,1,0
20,2012-03-14,77,67,3,1,0
1,2012-03-15,44,37,4,1,0
2,2012-03-15,46,35,4,1,0
3,2012-03-15,80,65,4,1,0
4,2012-03-15,82,67,4,1,0
6,2012-03-15,81,67,4,1,0
7,2012-03-15,79,66,4,1,0
8,2012-03-15,79,68,4,1,0
9,2012-03-15,64,40,4,1,0
10,2012-03-15,83,63,4,1,0
11,2012-03-15,82,53,4,1,0
12,2012-03-15,80,55,4,1,0
13,2012-03-15,69,35,4,1,0
14,2012-03-15,80,65,4,1,0
15,2012-03-15,45,33,4,1,0
16,2012-03-15,40,36,4,1,0
17,2012-03-15,82,60,4,1,0
18,2012-03-15,80,67,4,1,0
19,2012-03-15,72,44,4,1,0
20,2012-03-15,80,68,4,1,0
1,2012-03-16,44,37,5,1,0
2,2012-03-16,49,32,5,1,0
3,2012-03-16,78,65,5,1,0
4,2012-03-16,80,68,5,1,0
6,2012-03-16,80,68,5,1,0
7,2012-03-16,77,63,5,1,0
8,2012-03-16,79,68,5,1,0
9,2012-03-16,80,42,5,1,0
10,2012-03-16,85,62,5,1,0
11,2012-03-16,84,55,5,1,0
12,2012-03-16,81,55,5,1,0
13,2012-03-16,73,40,5,1,0
14,2012-03-16,77,60,5,1,0
15,2012-03-16,41,34,5,1,0
16,2012-03-16,43,35,5,1,0
17,2012-03-16,78,58,5,1,0
18,2012-03-16,80,68,5,1,0
19,2012-03-16,58,45,5,1,0
20,2012-03-16,79,67,5,1,0
1,2012-03-17,53,39,6,0,1
2,2012-03-17,53,39,6,0,1
3,2012-03-17,77,68,6,0,1
4,2012-03-17,79,66,6,0,1
6,2012-03-17,79,66,6,0,1
7,2012-03-17,77,66,6,0,1
8,2012-03-17,79,68,6,0,1
9,2012-03-17,81,56,6,0,1
10,2012-03-17,86,64,6,0,1
11,2012-03-17,84,56,6,0,1
12,2012-03-17,83,55,6,0,1
13,2012-03-17,72,40,6,0,1
14,2012-03-17,76,65,6,0,1
15,2012-03-17,52,29,6,0,1
16,2012-03-17,51,37,6,0,1
17,2012-03-17,76,68,6,0,1
18,2012-03-17,80,66,6,0,1
19,2012-03-17,74,58,6,0,1
20,2012-03-17,81,65,6,0,1
1,2012-03-18,79,40,7,0,1
2,2012-03-18,74,39,7,0,1
3,2012-03-18,76,67,7,0,1
4,2012-03-18,75,67,7,0,1
6,2012-03-18,75,68,7,0,1
